Model,Total Score,Included Tasks,Included Score,Avg Tests Passed,Pass Rate (%),Medal,Human Relative Rank,Human Percentile,Rank,Relative Score (%)
Qwen2.5-Coder-14B-Instruct,102.0,5,102.0,34.35,20.0,None,149,28.502415458937197,29,20.4
Qwen2.5-Coder-32B-Instruct,102.0,5,102.0,35.65,20.0,None,149,28.502415458937197,31,20.4
Qwen2.5-72B,102.0,5,102.0,39.74,20.0,None,149,28.502415458937197,33,20.4
Mistral-Large-Instruct-2411,102.0,5,102.0,37.08,20.0,None,149,28.502415458937197,32,20.4
Qwen3-14B-Non-Thinking,0.0,5,0.0,0.0,0.0,None,199,4.3478260869565215,46,0.0
Qwen3-4B-Non-Thinking,95.0,5,95.0,31.17,20.0,None,149,28.502415458937197,34,19.0
DeepSeek-Coder-V2-Lite-Instruct,79.0,5,79.0,21.91,0.0,None,155,25.603864734299517,35,15.8
Qwen3-32B-Non-Thinking,77.0,5,77.0,41.16,20.0,None,155,25.603864734299517,36,15.4
Qwen3-4B,75.0,5,75.0,16.78,0.0,None,157,24.63768115942029,37,15.0
seed-oss_512,57.0,5,57.0,27.35,20.0,None,163,21.73913043478261,38,11.4
Codestral-22B-v0.1,57.0,5,57.0,25.86,20.0,None,163,21.73913043478261,39,11.4
Mistral-Small-3.1-24B-2503,57.0,5,57.0,25.45,20.0,None,163,21.73913043478261,40,11.4
Llama-3.3-70B-Instruct,57.0,5,57.0,25.58,20.0,None,163,21.73913043478261,41,11.4
Llama-3.1-8B-Instruct,50.0,5,50.0,21.29,20.0,None,171,17.8743961352657,42,10.0
Qwen2.5-Coder-7B-Instruct,50.0,5,50.0,20.86,20.0,None,171,17.8743961352657,43,10.0
seed-oss_0,50.0,5,50.0,21.75,20.0,None,171,17.8743961352657,45,10.0
Qwen3-8B-Non-Thinking,50.0,5,50.0,23.4,20.0,None,171,17.8743961352657,44,10.0
DeepSeek-R1-Distill-Llama-8B,0.0,5,0.0,0.0,0.0,None,199,4.3478260869565215,47,0.0
